Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,
Australia,AUS,Population density (people per sq. km of land area),EN.POP.DNST,,1.36456529945459,1.39827916118871,1.42535438605626,1.45360113507673,1.48236856149851,1.51660310063392,1.53586816448199,1.56320372805019,1.59626674303269,1.62802806451193,1.68400088515158,1.71524152922953,1.74166590734546,1.78631399450685,1.80844278406206,1.82666649310753,1.84736341980917,1.86897153196308,1.88927795061375,1.91244809497156,1.94255105892766,1.97652356716088,2.00375824948258,2.02795920492561,2.05515431576481,2.08509821277482,2.11705791234396,2.15198104734259,2.18872160681046,2.22135662496908,2.24985173710998,2.27518256251383,2.2955115004621,2.31772620178853,2.34368379261419,2.37230608021035,2.39811475729925,2.42213712039363,2.44878018301811,2.47696679379873,2.50897530687424,2.53767882014501,2.5670355232157,2.5946294729443,2.62640667508428,2.66208895773401,2.71111802454994,2.76599442875181,2.8235883784804,2.86785858401781,2.90798641031983,2.95920036968095,3.01057352615753,3.05581479504836,3.10011259648803,3.14493553058884,3.19736584148247,3.24578498235834,3.29435141874306,3.33531231068042,,,
Austria,AUT,Population density (people per sq. km of land area),EN.POP.DNST,,85.8737154629181,86.4016480853127,86.9584464372273,87.5400024236549,88.1106277266117,88.7308046534174,89.3964857004363,89.8618880271449,90.1727460009695,90.4881968007756,90.8928986912264,91.422697527872,91.930622879302,92.0872273388269,91.843225884634,91.6811076102763,91.7163111972855,91.6420867668444,91.4860033931168,91.4861003393117,91.7197043141057,91.7855065438682,91.6373000484731,91.6315317498788,91.6745637421231,91.7328405235095,91.7909112942317,91.9209524963645,92.3360033931168,93.0422927775085,93.9758967523025,95.0158628211343,95.8026296655356,96.1720552593311,96.3194134755211,96.4495516238488,96.5589069316529,96.6649175957344,96.8531749878817,97.0863548230732,97.4587130392632,97.9393722733883,98.4176320891905,99.0301260300533,99.7070891904993,100.201660203587,100.526987396995,100.842171594765,101.106677169171,101.350024236549,101.692232186137,102.156943771207,102.760821619001,103.567086766844,104.734597673291,105.873339796413,106.61131846825,107.131858943286,107.609306834707,108.057004362579,,,
Azerbaijan,AZE,Population density (people per sq. km of land area),EN.POP.DNST,,48.6168691493325,50.0877224605549,51.5946260980329,53.345470276506,54.9725416681688,56.5767811865364,58.0650588221157,59.4650131583691,60.8445389764111,62.1513633031712,63.4840236970811,64.7878438299867,66.0189624716104,67.2230433685425,68.3640361945276,69.4689786942572,70.612374875326,71.8140524171744,72.9574485982431,74.0293449655719,75.1979763750195,76.3972505617842,77.6259658483243,78.9243784322915,80.1536945576024,81.3571746157636,82.6195368734754,83.8122018337599,85.0373120876744,86.2227669827079,87.3775791004242,88.7084369780213,90.0633284064554,91.2860353052862,92.3471165747383,93.2862275736929,94.1904899239338,95.2317912675107,96.5207665800133,97.434779976999,98.1937920681807,98.9124645960929,99.6237235638581,100.475372556609,101.522501814662,102.672531674674,103.853368672016,106.059762547351,108.291290455327,109.542344173442,110.976336228798,112.460790244138,113.923480806688,115.348813858679,116.731076781631,118.033288980283,119.208741622511,120.25759188908,121.280071139933,122.124736829369,,,
Burundi,BDI,Population density (people per sq. km of land area),EN.POP.DNST,,109.656230529595,112.43761682243,114.802686915888,118.116082554517,121.422663551402,124.352725856698,127.511409657321,130.545054517134,133.35003894081,136.208489096573,139.488707165109,139.376752336449,139.07515576324,142.5246105919,145.998130841122,149.177920560748,152.93722741433,157.297897196262,161.115147975078,167.945249221184,174.873169781931,179.216160436137,184.053971962617,188.561838006231,192.680062305296,196.328115264798,200.847702492212,205.289719626168,209.256113707165,213.543341121495,217.867133956386,223.640381619938,216.32476635514,217.539252336449,231.027375389408,230.938746105919,230.679984423676,235.021028037383,240.661214953271,245.62535046729,251.780724299065,258.915031152648,267.166900311526,277.277881619938,287.728738317757,298.216121495327,309.369509345794,322.356269470405,339.14976635514,355.397390965732,368.213901869159,381.443886292835,395.232749221184,408.680412772586,417.723831775701,424.584384735202,434.407827102804,447.565109034268,462.415809968847,475.865537383178,,,
Belgium,BEL,Population density (people per sq. km of land area),EN.POP.DNST,,279.827787934186,280.943875685558,283.0521023766,285.743845216332,288.350609384522,290.304905545399,291.925380865326,293.0760511883,293.907129798903,294.197105423522,294.733759902498,295.890158439976,296.822669104205,297.758043875686,298.619744058501,299.153778184034,299.523400365631,299.802985984156,300.072577696526,300.403473491773,300.395551492992,300.313924436319,300.290067032297,300.285557586837,300.375015234613,300.48211456429,300.738391224863,301.696039000609,302.79393662401,303.698324192566,304.828945764778,306.068190127971,307.266148689823,308.214594759293,308.860786106033,309.464868982328,310.214655697745,310.87775746496,311.591072516758,338.548546895641,339.71499339498,341.241248348745,342.672820343461,344.159081902246,346.057364597094,348.347357992074,350.914795244386,353.697919418758,356.555250990753,359.827807133421,364.539762219287,366.807529722589,368.540521796565,370.180217965654,372.33143989432,374.221334214003,375.66571994716,377.379590488771,379.424702774108,381.063540290621,,,
Benin,BEN,Population density (people per sq. km of land area),EN.POP.DNST,,22.625186236254,22.9984214260376,23.3955480666903,23.8171248669741,24.2625310393757,24.7307733238737,25.2193951755942,25.729141539553,26.2607839659454,26.8130808797446,27.3889765874424,27.9922667612629,28.6216743526073,29.2770131252217,29.9636661936857,30.6875576445548,31.4513479957432,32.2536981199007,33.1003369989358,34.0008779709117,34.9553831145796,35.9558797445903,36.99473217453,38.0726321390564,39.1943242284498,40.3634444838595,41.5820060305073,42.8487406881873,44.1617594891806,45.5251773678609,46.9408123448031,48.4017204682512,50.6046559063498,52.5309861653068,53.6228361120965,55.0182688896772,56.6426569705569,58.3911227385598,60.2038754877616,62.0612185172047,63.959214260376,65.9079726853494,67.9248669741043,70.0120078041859,72.2722507981554,74.5178343384179,76.6917435260731,78.9860677545229,81.3454593827598,83.7682688896772,86.2573607662292,88.8087797091167,91.4218694572543,94.1366087264988,96.9562167435261,99.8588595246541,102.844794253281,105.894670095779,108.996488116353,112.12418410784,,,
Burkina Faso,BFA,Population density (people per sq. km of land area),EN.POP.DNST,,17.7369627192982,17.9988925438597,18.2699963450292,18.5530372807018,18.8520796783626,19.1622697368421,19.4832346491228,19.8176864035088,20.159894005848,20.5104751461988,20.8618165204678,21.218139619883,21.5926242690058,21.9961293859649,22.4358333333333,22.915807748538,23.4523720760234,24.0415899122807,24.6708296783626,25.3397916666667,26.0370248538012,26.7610270467836,27.5262573099415,28.331418128655,29.1636878654971,29.9993676900585,30.8296637426901,31.6656432748538,32.5118201754386,33.3748574561404,34.2290350877193,35.0824378654971,35.9651864035088,36.8832456140351,37.8408735380117,38.8202119883041,39.8295065789474,40.939557748538,42.1548026315789,43.4316081871345,44.7725292397661,46.1705738304094,47.6264290935673,49.1446527777778,50.7168384502924,52.3254459064327,53.9366739766082,55.5479349415205,57.2003728070175,58.9065972222222,60.6822039473684,62.5501900584795,64.4605555555556,66.4102412280702,68.4138121345029,70.4513815789474,72.4994809941521,74.5348062865497,76.5776279239766,78.6645687134503,,,
Bangladesh,BGD,Population density (people per sq. km of land area),EN.POP.DNST,,398.577006990858,410.706468464316,423.24740723669,436.156295613429,449.413528462779,462.973488515019,477.102926941692,491.631343627564,506.006821848352,518.874241376661,525.283890297304,532.739532918491,546.553107474841,560.404140739034,573.867596220327,586.771760006146,600.274932780211,614.638933702082,629.239847891219,644.770415610356,661.86399323961,680.305262349236,699.435184758393,718.554497964201,737.182906967811,754.949266344012,771.992440654529,788.88248444342,805.820649919336,823.136291004072,839.232035031113,854.821402780979,871.312568180072,888.183844203734,904.919244065453,920.925466697396,937.537266651302,955.292855496658,973.763724360452,992.49694245986,1011.52711070139,1030.49724206806,1048.65334562495,1066.21898286856,1082.52738726281,1095.71199969271,1107.28995928401,1117.1646155028,1127.04010140585,1139.97955750173,1153.96024429592,1168.40016132749,1183.29983099024,1198.13550741338,1212.49135745563,1227.50686025966,1242.94356610586,1257.46299454559,1271.53892601982,1286.17155258508,,,
Bulgaria,BGR,Population density (people per sq. km of land area),EN.POP.DNST,,71.798951459821,72.4301364910061,73.0194793455663,73.6178251830426,74.1586188194884,74.6457290065986,75.1172918738136,75.6540088583567,76.2376570550484,76.7384434601826,77.1616650094911,77.5214679562506,77.9261231130796,78.4483865136039,78.8280032540902,79.1701979571545,79.5822380909337,79.6712645756124,79.7789026484679,80.1006508180421,80.3680466419597,80.6061375757028,80.8075386423212,80.9968272620446,80.9956340956341,80.9741571002441,81.0933652716261,81.1845430714996,80.2401880141011,78.8058302449607,78.0291693030823,77.1957335261683,76.5824188737232,76.3227967097532,75.9836120401338,75.5927506101419,75.1339419687246,74.6342402603272,74.216975503932,73.8513242339329,72.3957516044473,72.0327297794118,71.4841132665257,70.953107760206,70.4986377025037,69.9716652858326,69.4718534204953,68.98592210662,68.5744565217391,68.1245302137067,67.6890935887988,67.2981577008106,66.922577376566,66.5432756079587,66.1200350036846,65.6579034635225,65.1800571112749,64.7110998526161,64.2571941783346,63.8726510685335,,,
Bahrain,BHR,Population density (people per sq. km of land area),EN.POP.DNST,,241.985507246377,251.244927536232,260.711594202899,270.415942028986,279.727536231884,288.433333333333,296.979710144928,305.508695652174,314.052173913043,322.54347826087,334.771014492754,352.38115942029,371.930434782609,392.213043478261,413.211594202899,434.846376811594,457.010144927536,479.582608695652,502.459420289855,525.5,547,566.691304347826,586.626086956522,607.560869565217,629.528985507246,652.457971014493,676.18115942029,700.488405797101,725.14347826087,749.88115942029,775.963768115942,780.943661971831,808.105633802817,835.569014084507,863.287323943662,891.205633802817,919.215492957747,947.160563380282,974.835211267606,1002.03098591549,1028.53098591549,1053.97746478873,1080.91111111111,1141.71369863014,1218.81216216216,1312.13648648649,1387.376,1460.97763157895,1551.91184210526,1592.70997375328,1580.28292046936,1590.82987012987,1638.53636363636,1700.56290531777,1750.82519280206,1809.57766367137,1867.7358974359,1906.84615384615,1908.28607918263,1882.12611464968,,,
"Bahamas, The",BHS,Population density (people per sq. km of land area),EN.POP.DNST,,12.0095904095904,12.6178821178821,13.2506493506494,13.8646353646354,14.4704295704296,15.1171828171828,15.8038961038961,16.5290709290709,17.2572427572428,17.895004995005,18.4250749250749,18.8992007992008,19.336963036963,19.7569430569431,20.1679320679321,20.589010989011,21.0323676323676,21.4801198801199,21.9206793206793,22.3528471528472,22.7728271728272,23.1945054945055,23.634965034965,24.0925074925075,24.5689310689311,25.0553446553447,25.5362637362637,26.0191808191808,26.5227772227772,27.0408591408591,27.5782217782218,28.1691308691309,28.7876123876124,29.3703296703297,29.9254745254745,30.4628371628372,30.9861138861139,31.5082917082917,31.9952047952048,32.4689310689311,32.9296703296703,33.3668331668332,33.8151848151848,34.2746253746254,34.7456543456543,35.2311688311688,35.7308691308691,36.2432567432567,36.7689310689311,37.2899100899101,37.7572427572428,38.1679320679321,38.5264735264735,38.8742257742258,39.2304695304695,39.558041958042,39.8621378621379,40.1504495504496,40.4152847152847,40.6064935064935,,,
Bosnia and Herzegovina,BIH,Population density (people per sq. km of land area),EN.POP.DNST,,64.94791015625,66.16234375,67.354140625,68.51482421875,69.63900390625,70.71970703125,71.74544921875,72.71615234375,73.64015625,74.52267578125,75.3758203125,76.20888671875,77.0146875,77.79419921875,78.5564453125,79.29763671875,80.010078125,80.69376953125,81.35763671875,82.027734375,82.7337890625,83.47681640625,84.22892578125,84.95306640625,85.6114453125,86.1987109375,86.724609375,87.17421875,87.5240234375,87.7794921875,87.9372265625,83.5103515625,77.01134765625,73.4830078125,73.25248046875,76.32326171875,79.057578125,80.37224609375,81.1135546875,81.6279296875,81.932265625,82.0001953125,81.71400390625,80.915234375,79.96673828125,79.2594921875,78.278828125,77.019375,75.7373046875,74.4353125,73.1082421875,71.7651171875,70.65544921875,69.747421875,68.834453125,67.9880078125,67.18802734375,66.40876953125,65.63888671875,64.81263671875,,,
Belarus,BLR,Population density (people per sq. km of land area),EN.POP.DNST,,40.7593629267523,41.157100055192,41.5774658992352,42.0061499645194,42.4288417566822,42.8550816052984,43.2944098399432,43.732515966254,44.1550894898683,44.5478199164236,44.9202475754948,45.2819127966569,45.6185050855476,45.9157139478042,46.1592288890641,46.3760545612237,46.6323030828668,46.9378301663644,47.2285736813057,47.5193171962469,47.8494835606718,48.1747220689111,48.504888433336,48.8350547977608,49.1553654498147,49.490459670425,49.8255538910352,49.9684617204132,50.1162974059765,50.2116415674525,50.2348123472365,50.3452948829141,50.4655186010291,50.4093839647473,50.2485902162983,50.083158330622,49.8751965689778,49.6574109225012,49.4329775433234,49.1974779144976,48.9467226045631,48.6397310049352,48.3012483606638,47.9754751867465,47.6446879945571,47.3372826558372,47.1212709646576,46.9585563473992,46.8441433626748,46.7409685463919,46.6297521068454,46.5593029044007,46.5393725235082,46.5506003261518,46.611337189252,46.6499448243246,46.5987595325832,46.5010592176569,46.4107506220284,46.211212927382,,,
Belize,BLZ,Population density (people per sq. km of land area),EN.POP.DNST,,4.11034633932486,4.21692240245506,4.3341516878562,4.4617273125822,4.59614204296361,4.73748355984217,4.88430512932924,5.03397632617273,5.17952652345463,5.30052608505042,5.39636124506795,5.48241999123192,5.56225339763262,5.63875493204735,5.73437088996054,5.85142481367821,5.97032003507234,6.09088119245945,6.21758000876808,6.3626918018413,6.52187637001315,6.68167470407716,6.8414291977203,7.00223586146427,7.16510302498904,7.32972380534853,7.49583516001754,7.66405085488821,7.83406400701447,8.00477860587462,8.17457255589654,8.34278825076721,8.51280140289347,8.69864094695309,8.92398071021482,9.19947391494958,9.51850065760631,9.86001753616835,10.2031126698816,10.5395002192021,10.8768084173608,11.222577816747,11.5737834283209,11.9302060499781,12.2917580008768,12.6580008768084,13.0281893906182,13.4007452871548,13.7733888645331,14.121262604121,14.4470846120123,14.7768084173608,15.1112669881631,15.446514686541,15.7768960982025,16.1031565103025,16.4266988163086,16.7499342393687,17.0580885576502,17.3135028496274,,,
Bermuda,BMU,Population density (people per sq. km of land area),EN.POP.DNST,,842.592592592593,862.962962962963,883.333333333333,905.555555555556,927.777777777778,944.444444444444,962.962962962963,981.481481481482,1000,1018.51851851852,1011.11111111111,1003.7037037037,996.296296296296,988.888888888889,981.481481481482,985.185185185185,988.888888888889,992.592592592593,996.296296296296,1012.40740740741,1019.44444444444,1026.83333333333,1035.74074074074,1044.87037037037,1053.66666666667,1062.62962962963,1071.27777777778,1080.5,1089.64814814815,1098.62962962963,1092.98148148148,1085.09259259259,1090.92592592593,1098.51851851852,1106.40740740741,1113.5,1120.31481481481,1128.57407407407,1134.90740740741,1145.05555555556,1157.48148148148,1165.03703703704,1172.68518518519,1180.37037037037,1188.03703703704,1194.87037037037,1201.62962962963,1208.75925925926,1215.48148148148,1206,1195.62962962963,1199.96296296296,1203.72222222222,1206.25925925926,1208.09259259259,1195.44444444444,1182.83333333333,1183.66666666667,1183.53703703704,1183.2037037037,,,
